"","mRNAProportions.Bcells","mRNAProportions.CAFs","mRNAProportions.CD4_Tcells","mRNAProportions.CD8_Tcells","mRNAProportions.Endothelial","mRNAProportions.Macrophages","mRNAProportions.NKcells","mRNAProportions.otherCells","cellFractions.Bcells","cellFractions.CAFs","cellFractions.CD4_Tcells","cellFractions.CD8_Tcells","cellFractions.Endothelial","cellFractions.Macrophages","cellFractions.NKcells","cellFractions.otherCells","fit.gof.convergeCode","fit.gof.convergeMessage","fit.gof.RMSE_weighted","fit.gof.Root_mean_squared_geneExpr_weighted","fit.gof.spearmanR","fit.gof.spearmanP","fit.gof.pearsonR","fit.gof.pearsonP","fit.gof.regline_a_x","fit.gof.regline_b","fit.gof.regline_a_x_through0","fit.gof.sum_mRNAProportions"
"GTEX.WOFM.0526.SM.4OOS2",0.0027598292706751,0.0156642817592617,0.0490818217517679,0.0370431238656051,0.0918857394161261,0.0198481575894978,1.03221358699887e-08,0.78371703602493,0.00278566176571013,0.0158741458439947,0.050343523600851,0.0379953578334766,0.09311678957846,0.00566753329109621,9.51813277295008e-09,0.794216978568279,0,"",203.620400631113,210.242150462664,0.449219470879329,4.96344460203308e-06,0.143086262700632,0.166573165715227,0.0455920384588287,18.6373135732707,0.10859921577769,0.21628296397507
"GTEX.N7MS.2526.SM.26GMA",0.00484337111164255,0.0011064128745663,0.118006807034344,0.0329735813392679,0.0284083643693876,0.00381981405853737,3.56660650632291e-11,0.810841649176588,0.00482856070615956,0.00110744172482471,0.119551155097549,0.0334051046365925,0.0284347812284952,0.00107730800028707,3.2483376558735e-11,0.811595648573609,0,"",42.5336850902463,47.4985500346144,0.159987374096987,0.121450308103801,0.223845551624368,0.0292096972180816,0.131631854220011,7.86812597091437,0.250901480062745,0.189158350823412
"GTEX.WHPG.0226.SM.3NMB9",0.00356981880223385,0.0187229523084597,0.035794570130825,0.0459616057059374,0.148189307029197,0.0146904066665482,2.05510546903874e-09,0.733071337301694,0.0035899607070161,0.0189039067520472,0.0365794727987116,0.0469694509407619,0.149621533803976,0.00417931450522859,1.8880507244105e-09,0.740156358604208,0,"",76.5383111268259,100.318799239409,0.613290313131989,3.92300258279029e-11,0.55439321954332,5.58198624808675e-09,0.381138547702904,9.81327464098177,0.453047372203542,0.266928662698306
"GTEX.13FTZ.2226.SM.5LZXI",0.00400734128744256,0.00317674648670921,0.0620041820951089,0.0281044278661486,0.05769734275862,0.00118497895936742,2.22786912211305e-09,0.843824978318734,0.00399046842026785,0.00317602431328479,0.0627430026449778,0.0284393105812849,0.057684226355478,0.000333815039938214,2.02671761425737e-09,0.843633150618051,0,"",122.477807124949,124.241760875275,0.286876572951332,0.00482316892033694,0.0892859330069305,0.389540314654121,0.0199342552577986,8.81646931356669,0.057851555685364,0.156175021681266
"GTEX.14AS3.1326.SM.5RQJE",0.00145846181515956,0.0283224970375786,0.0534787911042341,0.0254989030511445,0.0259651061650228,0.00416554171198982,5.79359550309143e-08,0.861110641178916,0.00145561833053873,0.0283803472999518,0.0542388911789224,0.0258613218290086,0.0260181413265131,0.00117612005091403,5.28246518786333e-08,0.862869507159499,1,"",116.299999627393,139.197024311786,0.411919533367312,3.36212331152765e-05,0.525391539603959,4.58783501648263e-08,0.362992076384106,9.4048603408518,0.402883861174946,0.138889358821084
"GTEX.QEG4.0426.SM.5S2VQ",0.00246149268484711,0.0078129615249022,0.0244069815155564,0.0126235971720544,0.0990370079127507,0.00319867100148,1.71722336108959e-09,0.850459286471186,0.00245624823997781,0.00782750052646625,0.0247493927476515,0.0128006965589,0.0992213041246741,0.00090296515965865,1.56544031992069e-09,0.852041891077231,0,"",46.3954860770141,57.0189783836898,0.526416796478103,4.27282428553986e-08,0.443623837818138,6.71043905658033e-06,0.268290133744469,7.42169122915994,0.346194225902451,0.149540713528814
"GTEX.1339X.0326.SM.5K7Z8",0.00226780144945103,0.00917556057225746,0.0352535431731413,0.0139948864042775,0.102257383782757,0.00976606905395946,6.02890096308152e-09,0.827284749535255,0.00227337318190241,0.009234896305537,0.0359124673909487,0.0142564649222708,0.102918653119079,0.0027695754965265,5.5212812976527e-09,0.832634564062455,0,"",122.225117946098,127.810781584216,0.511351319587768,1.18731592022683e-07,0.0490561322238234,0.636859196641193,0.00720176580768639,14.586572635831,0.0254335949549653,0.172715250464745
"GTEX.PLZ6.0126.SM.48TC6",0.119541824850924,0.0116400113745369,0.0724052597110604,0.0904576317144289,0.062446933985982,0.20293084462429,0.00138498302699728,0.439192510711781,0.139156091339831,0.0136040887948958,0.0856503662319227,0.107005061727991,0.0729839179343666,0.0668279465917515,0.00147286455876634,0.513299662820476,0,"",215.544878228172,285.798538663902,0.450307950727884,5.95259050233585e-06,0.607395064247507,6.74842192190392e-11,0.362956445153313,33.1188082784021,0.411398641512853,0.560807489288219
"GTEX.11ONC.2826.SM.5P9GQ",0.0183097963003776,0.0148763939079119,0.0730646649389212,0.0350639985630624,0.0313728005627582,0.0167703337534806,3.44716313509482e-10,0.810542011628772,0.0184360431388418,0.0150388831573367,0.0747598408541308,0.0358775196529728,0.0317154738508783,0.00477698219068355,3.17089645141055e-10,0.819395256838066,0,"",117.727880882117,126.677526969545,0.425057917043243,1.75824733645676e-05,0.276949408980589,0.00658773099188679,0.0872791415211799,14.9181675449672,0.139211046296492,0.189457988371228
"GTEX.N7MS.2526.SM.26GMR",0.00937129172116056,0.000284009036485522,0.218049826579545,0.0721602584372035,0.0303610091344854,0.00331633257168051,2.78612097594761e-10,0.666457272240827,0.00932364774871773,0.000283695385183149,0.220454472374689,0.072956039221575,0.0303274793208772,0.000933409442277762,2.53234218848412e-10,0.665721256253446,0,"",87.8891775449771,95.923113129002,0.12576153029404,0.224605396099401,0.172433664362444,0.0947280763136588,0.0957538575698324,12.7812528778236,0.179973554276719,0.333542727759173
"GTEX.1122O.1526.SM.5N9CL",9.60750271050991e-06,0.00456786832335618,0.164190874900538,0.0244526318496983,0.0428118100941329,0.0224466651304613,2.40270781675031e-10,0.741520541958832,9.70343105954116e-06,0.00463193117786232,0.168515787499579,0.0250967327818028,0.0434122316840419,0.00641348893888686,2.21692903143388e-10,0.751920124265074,0,"",54.1004713421937,64.8734872460354,0.442735108758148,7.03622771166405e-06,0.429133620003168,1.43000356581342e-05,0.263878880399058,10.9613739840377,0.393063839018063,0.258479458041168
"GTEX.1497J.1226.SM.5Q5BL",0.00474466170213937,0.00863225841581345,0.00378563884032953,0.0158998221848753,0.343104733250268,0.0132003872279215,3.54640493410131e-08,0.610632462914604,0.00476993172740095,0.00871294668095284,0.00386743352529082,0.0162433628662255,0.346311834376476,0.00375423362644348,3.25710120735712e-08,0.616340224626198,0,"",94.7349517762584,130.676071399102,0.654162847134222,6.55166428796357e-13,0.604473152824945,8.79392031624696e-11,0.488952683722204,12.8612194812805,0.544070155773791,0.389367537085396
"GTEX.13OW7.2726.SM.5L3HN",2.06842754984376e-05,0.00255146893895898,0.0764467347605303,0.017793568991037,0.0352871184306319,0.141362532688556,3.63343120777119e-08,0.726537855580475,2.29007952092146e-05,0.00283618298977008,0.0860094079114083,0.0200193551541988,0.0392247475651395,0.0442763977740601,3.67504965955531e-08,0.807610971059717,0,"",406.966012336147,424.635026281757,0.467147768738049,1.82070620507545e-06,0.252384328801566,0.0136076414061654,0.0663958838874004,29.7985436978417,0.0788661167952797,0.273462144419525
"GTEX.QLQ7.0826.SM.447B3",0.00322385404031515,0.00351091747645145,0.0272685555166055,0.00778328605048066,0.015711720120797,0.00524845241730534,3.83893080020125e-10,0.937253213994152,0.00322182473724472,0.00352274230692222,0.0276927089886415,0.00790435252208568,0.0157646374645053,0.00148383468451777,3.50487751154716e-10,0.940409898945595,1,"",16.6772320072182,20.7149391825238,0.428358956086635,1.48759121082776e-05,0.479144638465463,9.00963297980498e-07,0.329914916170395,2.84689294468508,0.452298209219452,0.0627467860058482
"GTEX.XPVG.1026.SM.4B64Y",0.000392172253090629,0.0239127002699745,0.105566235686238,0.00833963729458155,0.347188889994335,0.07502852178257,1.84419194132121e-08,0.439571824277291,0.000412255652973239,0.0252378345729651,0.112769475394733,0.00890868672714181,0.366428536816086,0.0223122752953987,1.77105438085878e-08,0.463930917830158,0,"",172.1507422232,214.069084547882,0.706660880902533,1.23140264840897e-15,0.535181485117568,2.3035521084793e-08,0.319827714816111,27.5004727567321,0.397867218375917,0.560428175722709
"GTEX.WYBS.1026.SM.4ONCY",0.00207539708152834,0.0302098956642656,0.0969898461126342,0.0419148521878702,0.249840109941814,0.0119023221796857,0.000324788091807318,0.566742788740394,0.00208148883177524,0.0304197626747694,0.0988498288771915,0.0427186569754133,0.25157573980165,0.00337700962660464,0.000297583605534255,0.570679929607061,0,"",199.434976209201,225.287663186975,0.646505084737872,1.47845099374134e-12,0.367625067850913,0.000247393756075529,0.156240370908416,27.2439938612939,0.216660169417908,0.433257211259606
"GTEX.ZPCL.1426.SM.57WEC",2.70245485848114e-05,0.00288951596220039,0.213999972766812,0.0590446556891219,0.0466343396696004,0.0032205793181357,2.16094928089055e-09,0.674183909884595,2.68899076488948e-05,0.00288662037770037,0.216382108656934,0.0597019099477017,0.0465876073888716,0.000906551697656577,1.96431646333179e-09,0.673508310059171,0,"",88.9041651442377,96.7144856588369,0.263372469463425,0.00991574823615039,0.173234764876852,0.0931812871894719,0.070329197823822,13.550457416816,0.141901546327916,0.325816090115405
"GTEX.Y114.2626.SM.4TT8Y",0.00192653193075735,0.016478820425066,0.0630961605507872,0.0311332702018265,0.133070670945443,0.0229707547806145,3.29644157344145e-09,0.731323787869063,0.00194879285720306,0.016735908839561,0.0648588387650846,0.0320030210178119,0.135146725355085,0.00657343611825398,3.04628737573567e-09,0.742733274000713,0,"",115.762685218936,130.565403568759,0.546358705496416,1.0208322414873e-08,0.33794796794413,0.000809804024373879,0.177167018922216,16.4023193093359,0.27552495245984,0.268676212130937
"GTEX.ZZPU.0326.SM.5N9BJ",0.00253394514857871,0.165856729740039,0.0213915659075651,0.0280550815715753,0.158185881050434,0.122550641874066,5.09094431817802e-09,0.501426149616798,0.00276564796295798,0.181746685524633,0.0237256999587589,0.0311163030589689,0.173340928780955,0.0378392911771002,5.07614543068531e-09,0.54946543846048,0,"",230.6251488939,510.707092290818,0.811752848942105,1.91092799774822e-23,0.816965406862005,5.88153179773562e-24,0.735111698492079,22.9649640472902,0.75665666073998,0.498573850383202
"GTEX.VJYA.0826.SM.4KL1M",0.000691718736665695,0.00350849839162762,0.0195083314162122,0.00686216261463465,0.010505593702767,0.00288752336260231,3.79693599082075e-10,0.956036171395797,0.000690175090569501,0.00351467146849938,0.0197800158142425,0.0069577290923291,0.0105240779174571,0.000815047578534801,3.46097958442741e-10,0.95771828269227,0,"",23.7293175938751,26.0185357226219,0.514957445233065,9.33837995240233e-08,0.328941660333491,0.00113488350507092,0.143184217794901,2.90556068514381,0.214832765990744,0.0439638286042031
"GTEX.ZPU1.2126.SM.57WED",0.00298043783587486,0.00364645655288293,0.0609883355396066,0.0205895049478289,0.0319965485948641,0.00351538733695713,5.4673884662311e-08,0.876283274518101,0.00297315982966489,0.00365210238751025,0.0618246601351084,0.0208718459765638,0.032046089078726,0.000992062619381461,4.98257840099796e-08,0.877640030147261,0,"",74.072885849171,76.0097835555013,0.0469701423638173,0.651270893469895,0.0158278614984028,0.878999102686979,0.00460338211542421,7.62048935472576,0.081418419625268,0.123716725481899
"GTEX.X585.0008.SM.46MU4",0.000639787083963064,0.187533736049107,0.135522337438669,0.0614672579782955,0.016500558518513,0.000142120129965313,1.89086993408266e-07,0.598194013714493,0.000635783493655518,0.187105648581706,0.136855240443294,0.0620718069729022,0.0164628923233221,3.99537078488497e-05,1.71660928376193e-07,0.596828502816343,0,"",1102.12602169116,1210.01465073459,0.508837334454611,1.40141053986748e-07,0.38340074322526,0.000125515801358842,0.188292718205109,69.9739349047895,0.208292148695591,0.401805986285507
"GTEX.S4UY.0426.SM.3K2AF",0.00156876011077638,0.0274351169056183,0.0534994397898212,0.0201518353322294,0.0950518574702901,0.00270311533123022,9.29455534023612e-10,0.799589874130579,0.00156415737858208,0.0274640409367772,0.0542063184864407,0.0204180979912423,0.0951520678283008,0.000762458480039716,8.46620046827837e-10,0.800432858051997,0,"",198.044418213543,212.684173052215,0.58188411003817,6.23865634543998e-10,0.339850653634136,0.00075309414674701,0.16586349895968,15.4242912564901,0.216890495195466,0.200410125869421
"GTEX.12WSD.2826.SM.59HKT",0.00395206956320858,0.0591141949453331,0.0687458418484368,0.0220059428103418,0.125410370756868,0.00206297677170203,1.33670727408104e-08,0.718708589937037,0.0039378804807418,0.0591375655740951,0.0696083201633553,0.0222820271226861,0.12545995139009,0.00058151376830051,1.21677501137238e-08,0.718992729332981,0,"",239.325306491032,288.460846109563,0.652659574468085,0,0.506368258562108,1.64708893521152e-07,0.291011361709142,19.5984336186001,0.32529871426016,0.281291410062963
"GTEX.NPJ7.0011.R6a.SM.2I3G7",0.00726225648759731,0.00113694437413806,0.193013738012105,0.0623352321801662,0.0786959706479623,0.0250691149968146,1.10366250955359e-10,0.63248674319085,0.00734297534254724,0.00115417965992789,0.198319526325117,0.064048776251157,0.0798889468176661,0.00717079327717317,1.01946611958967e-10,0.642074802224465,0,"",84.9136022950734,96.1565403792876,0.245043551788103,0.0166938381017756,0.298083053574881,0.00334734001221385,0.159459779185082,16.7302893506108,0.277334757121049,0.36751325680915
"GTEX.UPIC.1726.SM.4IHKG",0.0486099483295977,0.0157425497916138,0.180171719832366,0.0200930346949694,0.040321615375075,0.0335569979406331,1.23438458685378e-09,0.661504132801361,0.0494984661219522,0.0160944214648983,0.186436084754683,0.0207916465628206,0.0412228692671935,0.0096666812048425,1.14829399125008e-09,0.676289829475316,0,"",69.8450525772491,95.0675224370972,0.463888519598049,2.19413568261421e-06,0.524625564693653,4.83750402726657e-08,0.326426663847789,16.0964378821998,0.441098725982777,0.338495867198639
"GTEX.WZTO.0626.SM.4PQYY",0.00142843992617345,0.000663810458690284,0.0275295601331166,2.58732135187311e-05,8.99994958848424e-05,0.733836378227487,1.540494671042e-05,0.236410533598419,0.00300624831328484,0.00140262208536331,0.0588760831477101,5.53337381004793e-05,0.000190167658473942,0.436907821997915,2.96182292387379e-05,0.499532104829913,1,"",2538.86008400485,2612.59308868357,0.0713690743732587,0.491901216612257,0.221419006807428,0.0310526193084868,0.0493009745312757,127.168670069031,0.0553963628904834,0.763589466401581
"GTEX.WHSB.0005.SM.3LK7C",0.0105799588799625,4.90141196318114e-08,0.0199006772326409,0.0357561011553816,0.00225295002321377,0.0252021884978394,0.00303608008933384,0.903271995107508,0.0107281315032385,4.9899366018246e-08,0.0205061784687466,0.03684402209369,0.00229364066260196,0.00722946363590251,0.00281247941650722,0.919586034319947,0,"",38.5968258316551,45.9408662411795,0.703469862492329,1.87494683952319e-15,0.412056005348192,3.34002062197493e-05,0.239010591984512,6.16269077867071,0.296806053743317,0.0967280048924916
"GTEX.Y9LG.0226.SM.4VBS4",0.000364210128121619,0.0389527348855244,0.0559152711282285,0.072239723402541,0.0501532373043778,0.119683956311908,4.48446687240116e-08,0.66269082199463,0.000396200637536647,0.0425436570612016,0.0618116525427911,0.0798575521972375,0.0547766962873624,0.0368321271965486,4.45666501802231e-08,0.723782069510672,0,"",309.48500971171,342.605289590514,0.668820011445152,1.29051882002291e-13,0.358035716788745,0.00036753317077944,0.168137103359048,33.9171115668357,0.224174423164795,0.33730917800537
"GTEX.13PVQ.0726.SM.5L3GI",3.64883639984058e-05,0.0114855488512277,0.0612717624062651,0.0353928384878256,0.240357197790718,0.00511445134010265,1.14834121852465e-08,0.64634170127645,3.64340566707745e-05,0.011514328192678,0.0621713472372089,0.0359124719923522,0.240959460856669,0.00144470741661871,1.0475146654097e-08,0.647961239772656,0,"",123.470840933569,141.468377661934,0.653424322359877,7.09382577259514e-13,0.50060933386258,2.38894809903933e-07,0.232537517086524,15.219432932011,0.283930342841987,0.35365829872355
"GTEX.OHPL.1626.SM.2HMIR",0.00295232478577142,0.00303218159722623,0.0477876445588491,0.0249677827227247,0.033089449491714,0.0074115445435512,7.60742200583609e-09,0.880759064692741,0.00295371036005548,0.0030457390682158,0.048584324261092,0.0253840268353783,0.0332373988269237,0.0020976846982737,6.95308122158004e-09,0.88469710899698,0,"",159.458415164491,160.314288322521,0.32086546265078,0.00152293562304987,-0.0211262745848758,0.838970752945926,-0.0027222859175429,7.95979919753537,0.0212873490001431,0.119240935307259
"GTEX.POYW.0006.SM.2XCF4",0.0193125463904943,0.00019551433360595,0.0375956756581216,0.0299909094943715,0.00345187224374289,0.0348989053324664,0.0028951026277174,0.87165947391948,0.0197203763160101,0.000200441651791922,0.039011290818449,0.0311201773000178,0.00353886572687301,0.0100812683761279,0.00270069563234577,0.893626884178384,0,"",40.4055952920025,52.6680930222514,0.753574803611056,1.23546103375332e-18,0.500733873057102,2.36998567186577e-07,0.318762290875873,6.82213909804111,0.380183596130128,0.12834052608052
"GTEX.12WSN.2726.SM.5LZUK",0.00166630006202769,0.0332534475037509,0.0465313501455822,0.0195476770812919,0.00839724354381073,0.00728932361792745,2.09708211710071e-09,0.883314655948527,0.00166706229610198,0.0334017336321627,0.0473065243298714,0.0198733253719353,0.0084346891269883,0.00206306809977426,1.91668205114756e-09,0.887253595226484,0,"",134.93639799987,161.768754385723,0.473171190747248,1.28317556395269e-06,0.55322527379406,6.10000115549326e-09,0.29830365018215,7.80449245374335,0.321114049383479,0.116685344051473
"GTEX.12584.0926.SM.5FQTN",0.00624732939693952,0.00685628237441183,0.0197138533493624,0.0117732763468947,0.265275453117553,0.00229743517852375,0.00117407331044697,0.686662296925868,0.00623115269483505,0.00686588297784565,0.0199812327357339,0.0119329575289258,0.265646908709232,0.000648253647124126,0.00106980648107663,0.687623805225226,0,"",63.3300296004001,94.0010828382044,0.620380225640007,2.01257873478053e-11,0.690313039273543,1.00227189825334e-14,0.585173723489076,6.99891779864937,0.627136782066407,0.313337703074132
"GTEX.132AR.2426.SM.5IFFD",0.00344008863678738,0.0258122240452437,0.0488218941379678,0.0171529549173743,0.0655483088474345,0.00826028419214855,2.67097104842129e-09,0.830964242552073,0.00344410363668853,0.0259457194357113,0.0496704359308404,0.0174510793424021,0.0658873109058679,0.00233953357102783,2.44293425711219e-09,0.835261814734528,0,"",75.6010862303123,104.061153430664,0.555344807194237,5.19131586824073e-09,0.668528199256122,1.33413621744007e-13,0.516602352789728,6.59521068250998,0.556805352466844,0.169035757447927
"GTEX.132Q8.3026.SM.5PNVG",0.0039718820171516,0.00120688716894251,0.13828235578623,0.0461904912078139,0.123705577292294,0.0385597997408007,9.36959249171702e-07,0.648082069827518,0.00405945274359854,0.00123843019849361,0.1436199226298,0.0479734000464526,0.126938728477078,0.0111489414267828,8.74838472625323e-07,0.665020249639322,1,"",76.1289656160717,92.4361391610138,0.361775772641306,0.000315417818551504,0.496298969590612,3.14160287539902e-07,0.271620990216563,15.1596396035316,0.361236869499003,0.351917930172482
